Artikelnummer,Warengruppe,Kalenderwoche,Saison,RW,Verkäufe,Preis,Lagerbestand
A0324,Pants,9,Frühling,11.48414648349388,7,46.77,226
A0324,Pants,10,Frühling,3.1313949493876576,6,107.35,244
A0324,Pants,11,Frühling,2.5793419769093986,7,129.65,245
A0324,Pants,12,Frühling,18.93915220935726,12,59.3,250
A0324,Pants,13,Frühling,15.230324533346456,11,129.53,180
A0324,Pants,14,Frühling,12.480718280584828,6,48.01,423
A0324,Pants,15,Frühling,13.784984700635649,15,109.43,497
A0324,Pants,16,Frühling,7.915137295956491,19,45.72,365
A0324,Pants,17,Frühling,7.640895971380676,11,123.38,270
A0324,Pants,18,Frühling,11.879852524767452,10,57.16,49
A0324,Pants,19,Frühling,2.6651400189026706,12,32.78,176
A0324,Pants,20,Frühling,6.819761609012891,10,32.87,223
A0324,Pants,21,Frühling,16.249372526857407,11,37.24,129
A0324,Pants,22,Sommer,16.991808725558357,7,118.58,177
A0324,Pants,23,Sommer,4.418103429974384,11,50.8,58
A0324,Pants,24,Sommer,4.450484488908028,11,39.61,365
A0324,Pants,25,Sommer,17.368801318963865,9,98.56,479
A0324,Pants,26,Sommer,11.22258963183026,10,68.94,319
A0324,Pants,27,Sommer,10.568297400894945,11,86.6,59
A0324,Pants,28,Sommer,19.278277741589815,13,111.84,317
A0324,Pants,29,Sommer,7.139270328996451,11,129.12,479
A0324,Pants,30,Sommer,16.717514367243872,17,87.91,269
A0324,Pants,31,Sommer,11.255841553049965,7,36.26,258
A0324,Pants,32,Sommer,10.883939342633552,5,22.61,303
A0324,Pants,33,Sommer,18.756842993588904,13,106.97,145
A0324,Pants,34,Sommer,3.6539210508814177,15,84.87,465
A0324,Pants,35,Sommer,4.316684060491257,8,126.21,336
A0324,Pants,36,Herbst,14.491573476323767,7,75.76,442
A0324,Pants,37,Herbst,7.1745561770711435,10,25.46,318
A0324,Pants,38,Herbst,18.804022512407897,15,49.89,203
A0324,Pants,39,Herbst,19.867921214419688,14,39.49,213
A0324,Pants,40,Herbst,6.329116703101086,9,86.7,477
A0324,Pants,41,Herbst,12.27400592247841,13,37.27,328
A0324,Pants,42,Herbst,10.731054779641346,7,21.03,266
A0324,Pants,43,Herbst,18.395146768529916,8,52.8,468
A0324,Pants,44,Herbst,16.29146610969285,8,47.72,386
A0324,Pants,45,Herbst,14.842152079748715,12,66.37,137
A0324,Pants,46,Herbst,13.087704799795107,6,99.89,427
A0324,Pants,47,Herbst,17.94378525180872,18,116.53,397
A0324,Pants,48,Herbst,4.018332609467905,6,69.79,250
A0324,Pants,49,Winter,15.382442021831631,12,96.71,150
A0324,Pants,50,Winter,7.535864213995734,8,52.97,276
A0324,Pants,51,Winter,10.762123392951063,9,111.98,203
A0324,Pants,52,Winter,4.0680864761150675,11,47.41,254
A0324,Pants,53,Winter,2.644252838220237,12,87.84,460
A0325,T-Shirts,1,Winter,17.94643579492182,11,26.72,78
A0325,T-Shirts,2,Winter,4.588974103058604,10,74.3,20
A0325,T-Shirts,3,Winter,18.154092323065672,6,71.94,93
A0325,T-Shirts,4,Winter,15.56571442653173,9,70.17,335
A0325,T-Shirts,5,Winter,11.034290442804558,7,92.36,237
A0325,T-Shirts,6,Winter,13.406470548132239,10,81.78,390
A0325,T-Shirts,7,Winter,11.574566107696098,9,83.4,499
A0325,T-Shirts,8,Winter,16.40689860900315,8,30.56,82
A0325,T-Shirts,9,Frühling,11.00742704179292,13,23.1,177
A0325,T-Shirts,10,Frühling,2.4330289097107665,9,44.4,95
A0325,T-Shirts,11,Frühling,15.926536126762809,14,129.79,191
A0325,T-Shirts,12,Frühling,6.1130361442489045,15,116.31,186
A0325,T-Shirts,13,Frühling,19.367551116699147,8,108.75,448
A0325,T-Shirts,14,Frühling,17.32629342504739,6,80.74,298
A0325,T-Shirts,15,Frühling,14.016425169077152,4,89.91,220
A0325,T-Shirts,16,Frühling,5.917277917890709,12,90.13,378
A0325,T-Shirts,17,Frühling,11.859354210771915,14,84.3,89
A0325,T-Shirts,18,Frühling,10.467074454360388,10,121.63,58
A0325,T-Shirts,19,Frühling,16.431190809516345,7,57.07,287
A0325,T-Shirts,20,Frühling,8.134781321193222,8,95.5,420
A0325,T-Shirts,21,Frühling,17.067013846261137,6,87.8,447
A0325,T-Shirts,22,Sommer,18.97585220396064,11,67.42,45
A0325,T-Shirts,23,Sommer,18.8505573410608,11,118.4,438
A0325,T-Shirts,24,Sommer,13.51791652736045,9,110.08,79
A0325,T-Shirts,25,Sommer,8.579351784641672,12,107.72,365
A0325,T-Shirts,26,Sommer,4.44297570533488,12,52.4,359
A0325,T-Shirts,27,Sommer,8.505638765742091,5,94.08,223
A0325,T-Shirts,28,Sommer,2.1005933040993576,17,129.97,99
A0325,T-Shirts,29,Sommer,15.179694148107732,8,83.55,113
A0325,T-Shirts,30,Sommer,2.5164754251022137,7,37.74,348
A0325,T-Shirts,31,Sommer,13.764635540858134,10,78.46,60
A0325,T-Shirts,32,Sommer,8.181586564561957,12,68.39,269
A0325,T-Shirts,33,Sommer,17.156200767342604,11,70.54,20
A0325,T-Shirts,34,Sommer,7.797815737311541,13,42.91,358
A0325,T-Shirts,35,Sommer,18.81636338604622,9,72.0,499
A0325,T-Shirts,36,Herbst,15.736625009362447,12,39.3,385
A0325,T-Shirts,37,Herbst,3.5795877103342137,6,70.54,356
A0325,T-Shirts,38,Herbst,11.611838877370827,10,40.85,463
A0325,T-Shirts,39,Herbst,15.377547993619554,10,30.49,414
A0325,T-Shirts,40,Herbst,18.077764659556316,8,66.98,79
A0325,T-Shirts,41,Herbst,9.667165008412809,12,77.25,281
A0325,T-Shirts,42,Herbst,3.825336260163949,13,118.41,173
A0325,T-Shirts,43,Herbst,18.666911689242816,14,88.99,195
A0325,T-Shirts,44,Herbst,5.11884362951557,9,65.24,286
A0325,T-Shirts,45,Herbst,14.267578069651057,3,86.95,148
A0325,T-Shirts,46,Herbst,17.886534971199175,11,110.08,74
A0325,T-Shirts,47,Herbst,17.090980638827624,11,29.85,301
A0325,T-Shirts,48,Herbst,11.500947853484208,12,64.15,372
A0325,T-Shirts,49,Winter,17.72494904871473,16,53.44,219
A0325,T-Shirts,50,Winter,8.441538591548754,11,62.33,384
A0325,T-Shirts,51,Winter,3.1979851189389894,10,74.42,269
A0325,T-Shirts,52,Winter,3.353581307902931,12,22.34,38
A0325,T-Shirts,53,Winter,8.940849908032632,9,35.89,359
A0326,Denim Pants,1,Winter,11.83478383108849,12,124.09,163
A0326,Denim Pants,2,Winter,8.086549221068113,12,72.83,13
A0326,Denim Pants,3,Winter,10.96530322774288,9,53.61,45
A0326,Denim Pants,4,Winter,2.0385175230576396,7,73.26,259
A0326,Denim Pants,5,Winter,7.586699534483776,9,66.97,129
A0326,Denim Pants,6,Winter,8.423363453484864,9,123.18,490
A0326,Denim Pants,7,Winter,8.155067084883168,5,93.28,96
A0326,Denim Pants,8,Winter,9.34294945030313,8,74.81,489
A0326,Denim Pants,9,Frühling,2.0806837305023222,8,40.5,410
A0326,Denim Pants,10,Frühling,11.952113915627109,3,45.34,459
A0326,Denim Pants,11,Frühling,9.448157560319844,10,50.23,422
A0326,Denim Pants,12,Frühling,4.194034894350482,10,104.67,208
A0326,Denim Pants,13,Frühling,3.6391240170187404,15,96.23,319
A0326,Denim Pants,14,Frühling,14.638946151812839,12,125.8,92
A0326,Denim Pants,15,Frühling,9.774471383954772,7,117.19,353
A0326,Denim Pants,16,Frühling,15.093951704910367,15,34.77,422
A0326,Denim Pants,17,Frühling,6.2263481282913276,8,20.76,151
A0326,Denim Pants,18,Frühling,7.154297852308575,9,59.43,440
A0326,Denim Pants,19,Frühling,17.71338457646518,12,53.77,29
A0326,Denim Pants,20,Frühling,16.801831719329222,10,96.19,81
A0326,Denim Pants,21,Frühling,12.34591239498221,8,114.95,82
A0326,Denim Pants,22,Sommer,6.833198131802568,4,102.66,323
A0326,Denim Pants,23,Sommer,11.907716989258594,11,69.85,126
A0326,Denim Pants,24,Sommer,13.325444087203877,18,114.17,129
A0326,Denim Pants,25,Sommer,7.786862022732237,6,86.34,359
A0326,Denim Pants,26,Sommer,6.4557260336956865,10,113.62,198
A0326,Denim Pants,27,Sommer,5.314620962926269,10,28.86,321
A0326,Denim Pants,28,Sommer,12.86527058874773,11,42.55,363
A0326,Denim Pants,29,Sommer,2.0343238885428425,11,20.5,234
A0326,Denim Pants,30,Sommer,5.79181715581389,6,49.56,376
A0326,Denim Pants,31,Sommer,2.0999283435646765,11,128.22,122
A0326,Denim Pants,32,Sommer,6.110130767298397,7,24.64,64
A0326,Denim Pants,33,Sommer,9.755073049152903,13,65.08,347
A0326,Denim Pants,34,Sommer,15.40290965322749,15,27.33,443
A0326,Denim Pants,35,Sommer,6.220420129080835,9,107.23,192
A0326,Denim Pants,36,Herbst,9.352855355113084,8,118.99,213
A0326,Denim Pants,37,Herbst,8.03658510741893,8,57.3,285
A0326,Denim Pants,38,Herbst,9.213683525798514,5,53.87,309
A0326,Denim Pants,39,Herbst,6.686128049605252,9,115.32,360
A0326,Denim Pants,40,Herbst,6.583206243261637,5,46.71,444
A0326,Denim Pants,41,Herbst,5.565211081611359,7,31.38,411
A0326,Denim Pants,42,Herbst,5.402725963428976,17,73.91,333
A0326,Denim Pants,43,Herbst,17.46315260051896,12,109.78,197
A0326,Denim Pants,44,Herbst,17.21224565092858,6,85.64,39
A0326,Denim Pants,45,Herbst,11.804775452883066,18,119.37,207
A0326,Denim Pants,46,Herbst,16.296358233271437,11,125.7,449
A0326,Denim Pants,47,Herbst,10.509850226448176,10,117.72,96
A0326,Denim Pants,48,Herbst,2.135645162227159,6,76.45,237
A0326,Denim Pants,49,Winter,12.128684650852906,5,127.32,114
A0326,Denim Pants,50,Winter,8.033333796348991,5,52.88,121
A0326,Denim Pants,51,Winter,14.526979503889292,14,34.11,429
A0326,Denim Pants,52,Winter,17.37187847882109,7,47.89,13
A0326,Denim Pants,53,Winter,15.515737645061868,13,127.34,39
A0327,Denim Pants,1,Winter,19.670789936429607,10,74.2,245
A0327,Denim Pants,2,Winter,7.556064880891733,8,39.53,292
A0327,Denim Pants,3,Winter,5.823272731173007,6,85.91,294
A0327,Denim Pants,4,Winter,18.38529248006115,3,49.49,442
A0327,Denim Pants,5,Winter,13.00504720732109,10,73.33,176
A0327,Denim Pants,6,Winter,3.6128003459550087,10,24.5,464
A0327,Denim Pants,7,Winter,3.6495561373515644,6,78.46,323
A0327,Denim Pants,8,Winter,3.68119034146635,12,48.72,336
A0327,Denim Pants,9,Frühling,10.243500932320806,16,106.97,143
A0327,Denim Pants,10,Frühling,12.997338123338901,12,48.68,248
A0327,Denim Pants,11,Frühling,19.848115229520698,11,57.75,74
A0327,Denim Pants,12,Frühling,7.942969674302072,7,48.4,415
A0327,Denim Pants,13,Frühling,17.92634469004759,6,23.82,45
A0327,Denim Pants,14,Frühling,9.527009178423015,9,73.22,265
A0327,Denim Pants,15,Frühling,10.218542618660736,13,71.31,260
A0327,Denim Pants,16,Frühling,3.4848408331007414,7,49.47,323
A0327,Denim Pants,17,Frühling,2.2625654595389504,13,52.75,219
A0327,Denim Pants,18,Frühling,16.50465454491905,7,101.41,362
A0327,Denim Pants,19,Frühling,5.7006266674793675,11,43.87,240
A0327,Denim Pants,20,Frühling,17.67801367060671,10,108.69,195
A0327,Denim Pants,21,Frühling,7.815700204610171,11,102.88,195
A0327,Denim Pants,22,Sommer,17.722372015077404,7,71.41,145
A0327,Denim Pants,23,Sommer,14.043833206654643,10,46.01,304
A0327,Denim Pants,24,Sommer,10.52511762405664,9,88.14,384
A0327,Denim Pants,25,Sommer,14.161906229098538,10,55.78,167
A0327,Denim Pants,26,Sommer,8.449760872110254,4,123.17,118
A0327,Denim Pants,27,Sommer,17.392444935300997,9,30.34,187
A0327,Denim Pants,28,Sommer,5.601332406830915,9,59.39,466
A0327,Denim Pants,29,Sommer,5.617279266869181,6,60.5,226
A0327,Denim Pants,30,Sommer,5.712092479486003,11,25.97,192
A0327,Denim Pants,31,Sommer,16.650737511196663,10,110.19,69
A0327,Denim Pants,32,Sommer,4.230302874440646,9,115.55,307
A0327,Denim Pants,33,Sommer,3.410487814043462,6,55.89,296
A0327,Denim Pants,34,Sommer,10.145888746061773,8,116.24,495
A0327,Denim Pants,35,Sommer,8.610829018605436,9,116.99,449
A0327,Denim Pants,36,Herbst,8.678013728403268,8,22.09,211
A0327,Denim Pants,37,Herbst,6.88540117342211,4,92.1,352
A0327,Denim Pants,38,Herbst,11.991478466427036,6,46.56,172
A0327,Denim Pants,39,Herbst,8.434398794249473,10,47.49,338
A0327,Denim Pants,40,Herbst,6.274243381687508,8,106.73,277
A0327,Denim Pants,41,Herbst,15.660116926143347,9,117.9,435
A0327,Denim Pants,42,Herbst,15.186258689187815,11,114.65,172
A0327,Denim Pants,43,Herbst,15.387002753619392,15,23.34,64
A0327,Denim Pants,44,Herbst,16.334787816754027,9,47.62,246
A0327,Denim Pants,45,Herbst,7.918597566678782,9,102.79,389
A0327,Denim Pants,46,Herbst,2.5399193866194274,12,102.84,462
A0327,Denim Pants,47,Herbst,4.3390319137063535,11,100.44,420
A0327,Denim Pants,48,Herbst,13.362097182003629,12,22.8,414
A0327,Denim Pants,49,Winter,9.57361468920023,11,47.43,474
A0327,Denim Pants,50,Winter,3.54526480020839,8,114.83,454
A0327,Denim Pants,51,Winter,2.894205579107081,9,115.15,184
A0327,Denim Pants,52,Winter,15.082317145262635,9,59.48,234
A0327,Denim Pants,53,Winter,9.785355647502458,9,113.1,318
A0328,T-Shirts,1,Winter,19.817687853040212,15,51.44,474
A0328,T-Shirts,2,Winter,15.708083310050307,4,129.04,89
A0328,T-Shirts,3,Winter,6.455016902741735,9,48.52,287
A0328,T-Shirts,4,Winter,15.479629126476825,9,89.43,429
A0328,T-Shirts,5,Winter,5.678691461929525,15,112.17,185
A0328,T-Shirts,6,Winter,12.808248154363898,8,76.83,271
A0328,T-Shirts,7,Winter,12.581913880320855,14,81.02,244
A0328,T-Shirts,8,Winter,9.481391817362296,6,26.23,173
A0328,T-Shirts,9,Frühling,17.647124375649028,12,67.15,303
A0328,T-Shirts,10,Frühling,11.318636124404652,12,41.7,286
A0328,T-Shirts,11,Frühling,5.742484556623558,12,34.44,330
A0328,T-Shirts,12,Frühling,18.225323204843566,10,94.35,53
A0328,T-Shirts,13,Frühling,17.84859719412347,14,28.04,101
A0328,T-Shirts,14,Frühling,2.0669092632193964,7,46.36,228
A0328,T-Shirts,15,Frühling,15.62722923882407,7,49.06,450
A0328,T-Shirts,16,Frühling,6.6169908586483634,9,62.12,143
A0328,T-Shirts,17,Frühling,14.181888998616483,10,120.05,278
A0328,T-Shirts,18,Frühling,18.316192091021666,8,26.78,468
A0328,T-Shirts,19,Frühling,16.165823480539654,9,114.07,38
A0328,T-Shirts,20,Frühling,6.11653422704487,9,28.39,359
A0328,T-Shirts,21,Frühling,7.845223038859434,5,109.11,411
A0328,T-Shirts,22,Sommer,12.464784757277638,13,89.4,135
A0328,T-Shirts,23,Sommer,18.01294667502718,7,67.59,477
A0328,T-Shirts,24,Sommer,14.987022762245118,7,93.09,442
A0328,T-Shirts,25,Sommer,2.533397043580382,9,87.09,386
A0328,T-Shirts,26,Sommer,2.2177910860692105,11,61.61,466
A0328,T-Shirts,27,Sommer,6.467942897057456,15,62.35,307
A0328,T-Shirts,28,Sommer,3.3605301326265122,7,52.06,217
A0328,T-Shirts,29,Sommer,11.8308863134074,9,48.94,447
A0328,T-Shirts,30,Sommer,17.247984156200097,5,101.99,371
A0328,T-Shirts,31,Sommer,11.565682716420017,17,71.95,344
A0328,T-Shirts,32,Sommer,7.813619922153839,10,26.76,200
A0328,T-Shirts,33,Sommer,12.615196134012512,13,123.83,51
A0328,T-Shirts,34,Sommer,12.675058469792043,5,46.32,20
A0328,T-Shirts,35,Sommer,3.137209840382525,9,113.74,397
A0328,T-Shirts,36,Herbst,4.787307641448347,7,73.23,419
A0328,T-Shirts,37,Herbst,3.1662207816167713,14,96.34,309
A0328,T-Shirts,38,Herbst,7.10439737757161,9,77.74,83
A0328,T-Shirts,39,Herbst,16.554327674719197,7,21.84,164
A0328,T-Shirts,40,Herbst,6.902738768263737,10,80.64,191
A0328,T-Shirts,41,Herbst,18.104246193906874,9,27.0,482
A0328,T-Shirts,42,Herbst,3.8756040522578146,8,46.71,289
A0328,T-Shirts,43,Herbst,16.12550060427196,12,81.31,294
A0328,T-Shirts,44,Herbst,7.880122085607993,10,76.0,144
A0328,T-Shirts,45,Herbst,2.3128694332644226,7,89.88,408
A0328,T-Shirts,46,Herbst,19.444126891452598,8,92.45,247
A0328,T-Shirts,47,Herbst,17.29077717505186,6,73.33,54
A0328,T-Shirts,48,Herbst,15.870800734646684,10,41.51,327
A0328,T-Shirts,49,Winter,16.954815564478267,7,41.52,425
A0328,T-Shirts,50,Winter,12.972373705778992,3,115.81,78
A0328,T-Shirts,51,Winter,2.161747749824449,11,69.55,170
A0328,T-Shirts,52,Winter,3.0247183625679366,6,29.96,112
A0328,T-Shirts,53,Winter,7.83800907063438,12,107.55,42
A0329,T-Shirts,1,Winter,4.728354658239908,7,115.05,125
A0329,T-Shirts,2,Winter,15.99826489725295,8,126.91,466
A0329,T-Shirts,3,Winter,17.313882195576163,9,110.42,18
A0329,T-Shirts,4,Winter,7.8421555534251155,4,120.23,122
A0329,T-Shirts,5,Winter,17.73474519553327,8,72.89,364
A0329,T-Shirts,6,Winter,10.731066726622858,11,117.43,490
A0329,T-Shirts,7,Winter,17.432921441770652,9,72.93,480
A0329,T-Shirts,8,Winter,5.687201883912575,8,49.58,12
A0329,T-Shirts,9,Frühling,7.146078309991805,15,21.43,480
A0329,T-Shirts,10,Frühling,13.41504329977976,9,85.06,13
A0329,T-Shirts,11,Frühling,15.131811729393382,17,42.17,107
A0329,T-Shirts,12,Frühling,3.1063064879648388,15,82.05,216
A0329,T-Shirts,13,Frühling,5.02501893297148,7,28.19,323
A0329,T-Shirts,14,Frühling,9.344095953789296,8,104.59,357
A0329,T-Shirts,15,Frühling,17.494214075900274,7,90.68,296
A0329,T-Shirts,16,Frühling,8.961868665058999,16,71.38,466
A0329,T-Shirts,17,Frühling,16.3349447850554,9,79.69,89
A0329,T-Shirts,18,Frühling,13.335487493209119,8,89.56,325
A0329,T-Shirts,19,Frühling,9.052836617743967,5,38.96,272
A0329,T-Shirts,20,Frühling,16.70519973068739,8,21.35,108
A0329,T-Shirts,21,Frühling,16.103434545370348,11,42.81,289
A0329,T-Shirts,22,Sommer,18.745614713146995,8,50.11,473
A0329,T-Shirts,23,Sommer,15.280559044654234,5,58.66,54
A0329,T-Shirts,24,Sommer,18.43040554764714,11,21.79,466
A0329,T-Shirts,25,Sommer,18.815905097387553,5,36.7,407
A0329,T-Shirts,26,Sommer,3.8552845504078266,10,61.64,424
A0329,T-Shirts,27,Sommer,6.839441379412779,13,80.18,210
A0329,T-Shirts,28,Sommer,18.592332072763188,12,104.49,357
A0329,T-Shirts,29,Sommer,12.847717502844592,9,61.97,329
A0329,T-Shirts,30,Sommer,8.221435445301951,10,32.08,358
A0329,T-Shirts,31,Sommer,11.337668871494001,10,98.15,368
A0329,T-Shirts,32,Sommer,18.410541782781518,6,44.18,489
A0329,T-Shirts,33,Sommer,6.811124909812492,7,60.3,392
A0329,T-Shirts,34,Sommer,18.035487033035032,5,106.15,182
A0329,T-Shirts,35,Sommer,4.045896140452267,9,84.02,217
A0329,T-Shirts,36,Herbst,10.986971467801418,9,115.16,184
A0329,T-Shirts,37,Herbst,17.901735805551624,11,112.0,319
A0329,T-Shirts,38,Herbst,10.511388458193935,8,24.96,243
A0329,T-Shirts,39,Herbst,5.962543363118378,8,51.7,260
A0329,T-Shirts,40,Herbst,16.33480620282706,13,114.74,168
A0329,T-Shirts,41,Herbst,8.223077893696061,14,49.89,436
A0329,T-Shirts,42,Herbst,5.841513219625353,9,106.92,258
A0329,T-Shirts,43,Herbst,11.33145698324768,8,26.51,235
A0329,T-Shirts,44,Herbst,8.17358058475103,9,92.55,479
A0329,T-Shirts,45,Herbst,7.09839451184071,6,122.75,449
A0329,T-Shirts,46,Herbst,15.55910366755748,15,103.27,360
A0329,T-Shirts,47,Herbst,15.402531629760245,7,95.66,351
A0329,T-Shirts,48,Herbst,5.798496735511,18,21.19,287
A0329,T-Shirts,49,Winter,14.224078897374158,15,50.5,461
A0329,T-Shirts,50,Winter,9.041410694707707,7,39.27,465
A0329,T-Shirts,51,Winter,15.146742154807614,15,69.9,356
A0329,T-Shirts,52,Winter,18.92537807850504,8,64.52,249
A0329,T-Shirts,53,Winter,12.376471086624411,10,102.82,97
A0330,Sweatshirts,1,Winter,19.142668211397424,14,47.7,278
A0330,Sweatshirts,2,Winter,13.084139446996748,6,31.76,285
A0330,Sweatshirts,3,Winter,7.758967295826413,11,82.44,33
A0330,Sweatshirts,4,Winter,17.870432144949252,8,59.86,143
A0330,Sweatshirts,5,Winter,14.877800968802271,9,89.51,91
A0330,Sweatshirts,6,Winter,2.1626268357716247,8,58.66,242
A0330,Sweatshirts,7,Winter,18.20809976034587,4,125.63,109
A0330,Sweatshirts,8,Winter,4.281169396251733,10,127.98,34
A0330,Sweatshirts,9,Frühling,13.845931648120388,9,125.04,491
A0330,Sweatshirts,10,Frühling,2.501584065080313,5,51.01,66
A0330,Sweatshirts,11,Frühling,17.05223482525009,11,97.93,223
A0330,Sweatshirts,12,Frühling,8.517853661387548,11,106.99,345
A0330,Sweatshirts,13,Frühling,8.753792288577902,12,116.25,327
A0330,Sweatshirts,14,Frühling,14.411927788223888,14,95.34,343
A0330,Sweatshirts,15,Frühling,19.66881511284267,5,112.71,160
A0330,Sweatshirts,16,Frühling,9.099699097071984,12,77.74,351
A0330,Sweatshirts,17,Frühling,7.565450483274496,13,109.21,355
A0330,Sweatshirts,18,Frühling,12.220083137967944,9,58.35,122
A0330,Sweatshirts,19,Frühling,10.022238707755102,6,54.39,82
A0330,Sweatshirts,20,Frühling,8.895571934311821,6,31.44,375
A0330,Sweatshirts,21,Frühling,19.11540761490812,9,24.01,133
A0330,Sweatshirts,22,Sommer,10.408676601400943,9,113.49,165
A0330,Sweatshirts,23,Sommer,18.836843771047867,7,63.81,407
A0330,Sweatshirts,24,Sommer,12.934205179915104,7,24.21,74
A0330,Sweatshirts,25,Sommer,8.52514426011081,12,43.93,159
A0330,Sweatshirts,26,Sommer,12.141172647283398,9,73.61,253
A0330,Sweatshirts,27,Sommer,17.827468314374265,6,100.73,458
A0330,Sweatshirts,28,Sommer,5.768493382154984,3,23.83,172
A0330,Sweatshirts,29,Sommer,8.86580683997358,11,47.44,65
A0330,Sweatshirts,30,Sommer,3.105264920312438,16,57.73,183
A0330,Sweatshirts,31,Sommer,3.230701252083456,7,106.75,441
A0330,Sweatshirts,32,Sommer,7.0118939053130855,10,25.93,299
A0330,Sweatshirts,33,Sommer,12.490457552858093,11,114.43,295
A0330,Sweatshirts,34,Sommer,6.154303067409378,11,52.81,125
A0330,Sweatshirts,35,Sommer,7.777561286199789,11,81.68,273
A0330,Sweatshirts,36,Herbst,6.60806171515265,13,58.84,41
A0330,Sweatshirts,37,Herbst,13.135936379233328,11,121.69,23
A0330,Sweatshirts,38,Herbst,3.90894807967096,15,31.57,143
A0330,Sweatshirts,39,Herbst,10.947422111376941,12,21.39,252
A0330,Sweatshirts,40,Herbst,2.8452212923940072,9,128.51,306
A0330,Sweatshirts,41,Herbst,2.080731343547848,9,71.5,168
A0330,Sweatshirts,42,Herbst,19.60091343455523,7,108.13,410
A0330,Sweatshirts,43,Herbst,16.337643012686733,14,66.23,256
A0330,Sweatshirts,44,Herbst,11.077234076551804,13,33.84,160
A0330,Sweatshirts,45,Herbst,12.262166444700826,10,22.46,179
A0330,Sweatshirts,46,Herbst,2.581690469596903,7,106.0,485
A0330,Sweatshirts,47,Herbst,4.97845729209498,11,35.68,441
A0330,Sweatshirts,48,Herbst,6.652901602699258,14,102.57,381
A0330,Sweatshirts,49,Winter,8.43614347123074,4,122.23,323
A0330,Sweatshirts,50,Winter,4.093288279606926,13,119.3,187
A0330,Sweatshirts,51,Winter,11.391202347731808,14,52.38,301
A0330,Sweatshirts,52,Winter,18.422650412632706,11,97.22,29
A0330,Sweatshirts,53,Winter,19.90919638630122,8,100.07,394
A0331,Sweatshirts,1,Winter,8.066862313571134,8,40.68,293
A0331,Sweatshirts,2,Winter,13.848068713744285,15,85.92,65
A0331,Sweatshirts,3,Winter,2.136236095259742,6,44.85,137
A0331,Sweatshirts,4,Winter,16.45082209200792,11,52.36,76
A0331,Sweatshirts,5,Winter,6.224198772424429,10,108.8,85
A0331,Sweatshirts,6,Winter,14.951465768827221,6,41.12,245
A0331,Sweatshirts,7,Winter,5.678945929907932,6,123.33,441
A0331,Sweatshirts,8,Winter,12.643269125881796,8,126.31,244
A0331,Sweatshirts,9,Frühling,18.125463538253104,14,26.41,405
A0331,Sweatshirts,10,Frühling,5.1975069390729365,8,58.6,214
A0331,Sweatshirts,11,Frühling,2.077420311707038,5,27.23,130
A0331,Sweatshirts,12,Frühling,2.958397344532286,11,39.23,435
A0331,Sweatshirts,13,Frühling,2.826963214943825,11,37.6,341
A0331,Sweatshirts,14,Frühling,19.507178775290676,15,50.26,291
A0331,Sweatshirts,15,Frühling,11.43296525678608,13,101.59,214
A0331,Sweatshirts,16,Frühling,14.585723742334906,15,47.53,392
A0331,Sweatshirts,17,Frühling,17.867023487223936,10,79.23,61
A0331,Sweatshirts,18,Frühling,19.382344607824475,9,48.81,450
A0331,Sweatshirts,19,Frühling,8.747623571183748,4,39.68,23
A0331,Sweatshirts,20,Frühling,17.140492507631816,14,94.79,464
A0331,Sweatshirts,21,Frühling,6.209673033690999,6,39.13,28
A0331,Sweatshirts,22,Sommer,14.371821597400567,4,63.82,335
A0331,Sweatshirts,23,Sommer,2.868709209568098,10,90.66,343
A0331,Sweatshirts,24,Sommer,19.275150671985422,14,63.28,400
A0331,Sweatshirts,25,Sommer,15.358892475710118,12,31.46,166
A0331,Sweatshirts,26,Sommer,16.114524807344345,12,89.51,292
A0331,Sweatshirts,27,Sommer,4.320809081659115,6,69.64,461
A0331,Sweatshirts,28,Sommer,10.56060296729626,5,68.74,406
A0331,Sweatshirts,29,Sommer,3.124928805704279,13,44.4,349
A0331,Sweatshirts,30,Sommer,13.68514685701666,8,31.6,188
A0331,Sweatshirts,31,Sommer,12.115568356016023,7,110.77,330
A0331,Sweatshirts,32,Sommer,4.311059513709992,11,119.72,15
A0331,Sweatshirts,33,Sommer,18.537814753779504,9,86.34,422
A0331,Sweatshirts,34,Sommer,17.887932158860504,9,127.02,153
A0331,Sweatshirts,35,Sommer,9.25395700493646,13,85.69,190
A0331,Sweatshirts,36,Herbst,2.997432890573524,17,75.37,307
A0331,Sweatshirts,37,Herbst,15.36114592412814,17,34.05,387
A0331,Sweatshirts,38,Herbst,3.2842117633417165,7,68.91,323
A0331,Sweatshirts,39,Herbst,16.986454283731984,8,76.28,307
A0331,Sweatshirts,40,Herbst,17.336855112733772,4,63.81,76
A0331,Sweatshirts,41,Herbst,7.246779738643744,5,43.79,41
A0331,Sweatshirts,42,Herbst,5.80587230884336,8,24.45,395
A0331,Sweatshirts,43,Herbst,13.495294333787896,10,56.11,61
A0331,Sweatshirts,44,Herbst,7.398607091128274,14,121.12,37
A0331,Sweatshirts,45,Herbst,17.98657054568995,13,27.31,265
A0331,Sweatshirts,46,Herbst,5.591351283419923,10,80.01,422
A0331,Sweatshirts,47,Herbst,13.760320769183812,9,52.92,154
A0331,Sweatshirts,48,Herbst,16.393276069596844,10,123.6,54
A0331,Sweatshirts,49,Winter,19.837921562955138,7,60.42,52
